Project Name,Package Name,Type Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,TagEntityPredicate,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,TagModifierPredicate,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,TagModifierPredicate,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.json.serializer,GenericIntSerializer,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,Material,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,Material,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialManager,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialManager,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialVariant,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialVariant,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialVariantId,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,UpdateMaterialsPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,TestMaterial,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,TestMaterial,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,UpdateMaterialPacketTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,UpdateMaterialPacketTest,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,IMaterialRegistry,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistry,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistry,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistry,Hub-like Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials,MaterialRegistryExtension,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.json,MaterialJson,Broken Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,IMaterialStats,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,IRepairableMaterialStats,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatsManager,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatsManager,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,UpdateMaterialStatsPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,ComplexTestStats,Broken Hierarchy
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,MaterialStatsManagerTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,UpdateMaterialStatsPacketTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.stats,UpdateMaterialStatsPacketTest,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraits,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraitsManager,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraitsManager,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,UpdateMaterialTraitsPacket,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,MaterialTraitsManagerTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,UpdateMaterialTraitsPacketTest,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.traits,UpdateMaterialTraitsPacketTest,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.data,FloatMultiplier,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.data,VanillaMaxLevel,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ComposableModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ComposableModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ConditionalDamageModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ConditionalDamageModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ConditionalMiningSpeedModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ConditionalMiningSpeedModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,EnchantmentModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,EnchantmentModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ExtraModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,ExtraModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,InventoryMenuModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,InventoryMenuModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,LootModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,LootModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,MobDisguiseModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,MobDisguiseModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,MobEffectModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,MobEffectModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,StatBoostModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,StatBoostModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,StatBoostModifier,Insufficient Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,SwappableExtraSlotModifier,Deficient Encapsulation
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,SwappableExtraSlotModifier,Cyclic-Dependent Modularization
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.dynamic,Builder,Unutilized Abstraction
TinkersConstructRefactor,slimeknights.tconstruct.library.modifiers.hook,ArmorWalkModifierHook,Cyclic-Dependent Modularization
