Project Name,Package Name,Type Name,Method Name,Code Smell
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,BlockTagProvider,addHarvest,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,BlockTagProvider,addHarvest,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,BlockTagProvider,addHarvest,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,BlockTagProvider,addHarvest,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,BlockTagProvider,tagPlanks,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,BlockTagProvider,addWoodTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EnchantmentTagProvider,modifierTag,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EntityTypeTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EntityTypeTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EntityTypeTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EntityTypeTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EntityTypeTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,EntityTypeTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,FluidTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addCommon,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addCommon,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addCommon,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addCommon,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addCommon,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addTools,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ItemTagProvider,addSmeltery,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,MaterialTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ModifierTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ModifierTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.data.tags,ModifierTagProvider,addTags,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,InventorySlotSyncPacket,handle,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,HandleClient,handle,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,setup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.network,TinkerNetwork,sendToClientsAround,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.network,UpdateNeighborsPacket,handle,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.network,UpdateNeighborsPacket,handle,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.network,HandleClient,handle,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.network,HandleClient,handle,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerGeode,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,BlockDeferredRegisterExtension,registerPotted,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Parameter List
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.common.registration,GeodeItemObject,GeodeItemObject,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct,StarSodiumFixer,shouldCancel,Complex Conditional
TinkersConstructRefactor,slimeknights.tconstruct,StarSodiumFixer,shouldCancel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct,StarSodiumFixer,shouldCancel,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidClientEvents,itemColors,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidEvents,onFurnaceFuel,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,FluidTooltipProvider,addFluids,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,hotBuilder,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,hotBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,hotBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,hotBuilder,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids,TinkerFluids,commonSetup,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,randomTick,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,randomTick,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,Flowing,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,DirectionalSlimeFluid,getAmount,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,Flowing,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Source,getAmount,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,builder,Long Statement
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,PotionFluidAttributes,getColor,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,randomTick,Complex Method
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,randomTick,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,Flowing,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,SlimeFluid,getAmount,Magic Number
TinkersConstructRefactor,slimeknights.tconstruct.fluids.fluids,Flowing,Flowing,Magic Number
