Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,init,7,2,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,registerDeserializer,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,fixed,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,firstWithStat,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,random,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,getMaterial,0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,serialize,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,deserialize,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,fromJson,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,getMaterial,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,serialize,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,fromJson,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,getMaterial,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,serialize,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,fromJson,11,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,test,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,getMaterial,12,4,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,serialize,18,5,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,tier,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,tier,8,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,allowHidden,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomMaterial,build,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Fixed,fromJson,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Fixed,getMaterial,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Fixed,serialize,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,First,fromJson,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,First,getMaterial,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,First,serialize,6,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomInTier,fromJson,11,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomInTier,test,6,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomInTier,getMaterial,12,4,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomInTier,serialize,18,5,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomBuilder,tier,5,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomBuilder,tier,8,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomBuilder,allowHidden,4,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,RandomBuilder,build,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,TagDifferencePresentCondition,7,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,ofKeys,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,ofNames,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,getConditionId,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,test,18,6,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,writeParameters,9,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagDifferencePresentCondition,readGeneric,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,TagIntersectionPresentCondition,6,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,ofKeys,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,ofNames,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,getConditionId,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,writeParameters,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,test,27,9,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagIntersectionPresentCondition,readGeneric,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagNotEmptyLootCondition,getType,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagNotEmptyLootCondition,test,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagNotEmptyLootCondition,createKey,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagNotEmptyLootCondition,serialize,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagNotEmptyLootCondition,deserialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,ConditionSerializer,createKey,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,ConditionSerializer,serialize,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json,ConditionSerializer,deserialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,TagPreferenceLootEntry,4,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,getType,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,createItemStack,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,tagPreference,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,serializeCustom,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json,TagPreferenceLootEntry,deserialize,4,1,6
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Serializer,serializeCustom,4,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.json,Serializer,deserialize,4,1,6
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,AndJsonPredicate,matches,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,AndJsonPredicate,inverted,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,AndJsonPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,AndJsonPredicate,createLoader,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,IJsonPredicate,matches,0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,IJsonPredicate,inverted,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,inverted,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,create,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,fromNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,serialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,InvertedJsonPredicate,toNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,Loader,create,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,Loader,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,Loader,fromNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,Loader,serialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,Loader,toNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,create,6,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,invert,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,fromNetwork,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,serialize,7,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,NestedJsonPredicateLoader,toNetwork,7,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,OrJsonPredicate,matches,8,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,OrJsonPredicate,inverted,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,OrJsonPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,OrJsonPredicate,createLoader,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,TagPredicateLoader,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,TagPredicateLoader,fromNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,TagPredicateLoader,serialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate,TagPredicateLoader,toNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,BlockPredicate,inverted,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,BlockPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,BlockPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,deserialize,8,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,fromNetwork,8,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,serialize,7,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,SetBlockPredicate,toNetwork,6,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,TagBlockPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.block,TagBlockPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,inverted,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,LivingEntityPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,deserialize,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,fromNetwork,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,serialize,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,MobTypePredicate,toNetwork,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,TagEntityPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.entity,TagEntityPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,ModifierPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,ModifierPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,ModifierPredicate,inverted,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,deserialize,7,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,fromNetwork,7,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,serialize,5,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,SlotTypeModifierPredicate,toNetwork,9,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,TagModifierPredicate,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.json.predicate.modifier,TagModifierPredicate,getLoader,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.json.serializer,GenericIntSerializer,GenericIntSerializer,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,getIdentifier,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,isCraftable,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,isHidden,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,getTier,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,getSortOrder,0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,compareTo,9,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,IMaterial,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,LazyMaterial,4,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,of,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,of,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,get,9,3,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,isUnknown,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,toString,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,equals,9,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,LazyMaterial,hashCode,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,Material,Material,7,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,Material,Material,3,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,Material,toString,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,MaterialId,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,MaterialId,3,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,MaterialId,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,matches,3,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,getId,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,getVariant,3,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.materials.definition,MaterialId,hasVariant,3,1,0
